road_id,osm_way_id,edge_id,start_node_id,end_node_id,node_degree,length_m,event_date,event_name,rain_3h,rain_24h,elevation,slope,hand,dist_to_drain_m,flow_accumulation,catchment_km2,twi,drainage_density,dist_to_water_body_m,nearest_water_body_name,nearest_water_body_type,built_up,flood_history,target,data_limited,road_name,highway_type,lat,lon,geometry
road-1298029300,1298029300,edge-1298029300-12025222835-254142644,node-12025222835,node-254142644,4,298.88,2016-12-12,Cyclone Vardah,66.5,190.0,11.66,0.7382,4.06,1110.4,1.0,0.7522,13.67,0.0,817.7,Angala Parameshwari Koil Kulam,pond,11,0,0,0,West Madha Church Street,secondary,13.107429936363637,80.29360270000001,POINT (80.293603 13.107430)
road-1298029301,1298029301,edge-1298029301-311309463-12025222844,node-311309463,node-12025222844,1,47.39,2016-12-12,Cyclone Vardah,66.5,190.0,11.16,0.7382,3.56,958.0,1.0,0.7522,13.67,0.0,711.7,Sengazhuneer Pillayar Temple Reservoir,pond,11,0,0,0,Unnamed Road,primary_link,13.10612235,80.29317725,POINT (80.293177 13.106122)
road-1298029302,1298029302,edge-1298029302-12025222845-12025222846,node-12025222845,node-12025222846,2,7.97,2016-12-12,Cyclone Vardah,66.5,190.0,11.92,0.7382,4.32,1172.1,1.0,0.7522,13.67,0.0,769.2,Angala Parameshwari Koil Kulam,pond,11,0,0,0,Unnamed Road,secondary_link,13.10794245,80.2938236,POINT (80.293824 13.107942)
road-1298029304,1298029304,edge-1298029304-12025222848-12025222849,node-12025222848,node-12025222849,2,7.74,2016-12-12,Cyclone Vardah,66.5,190.0,12.34,0.7382,4.74,1235.8,1.0,0.7522,13.67,0.0,719.3,Angala Parameshwari Koil Kulam,pond,11,0,0,0,Unnamed Road,secondary_link,13.108481000000001,80.29402365,POINT (80.294024 13.108481)
road-1298945366,1298945366,edge-1298945366-251297472-251297471,node-251297472,node-251297471,4,17.4,2016-12-12,Cyclone Vardah,66.5,190.0,12.07,0.2538,-1.93,1097.1,1.0,0.7522,11.68,0.0,181.7,Madippakkam Village Pond,pond,3,1,0,0,Ponniamman Koil Street,secondary,12.9647623,80.196127725,POINT (80.196128 12.964762)
road-1298969108,1298969108,edge-1298969108-10901563825-10901563813,node-10901563825,node-10901563813,4,25.39,2016-12-12,Cyclone Vardah,66.5,190.0,13.43,0.1058,-0.17,367.9,1.0,0.7522,13.67,0.0,217.6,Valayan Kulam,pond,4,0,0,0,E Seeyalam Street Flyover,secondary,13.1082549,80.21468045,POINT (80.214680 13.108255)
road-1298969109,1298969109,edge-1298969109-10578751650-10901563825,node-10578751650,node-10901563825,4,28.47,2016-12-12,Cyclone Vardah,66.5,190.0,13.42,0.1058,-0.18,355.6,1.0,0.7522,13.67,0.0,244.4,Valayan Kulam,pond,4,0,0,0,Unnamed Road,secondary,13.10821915,80.2149249,POINT (80.214925 13.108219)
road-1299180434,1299180434,edge-1299180434-264481139-5458112120,node-264481139,node-5458112120,3,177.58,2016-12-12,Cyclone Vardah,66.5,190.0,12.91,0.0734,1.71,157.2,24.0,18.0522,16.85,1171.9518,501.0,Unnamed Reservoir (wb-way-217688012),reservoir,12,1,0,0,Haddows Road,primary,13.0619668,80.24756775,POINT (80.247568 13.061967)
road-1299490967,1299490967,edge-1299490967-12037467233-12037467233,node-12037467233,node-12037467233,2,54.04,2016-12-12,Cyclone Vardah,66.5,190.0,14.09,0.1058,1.09,186.0,21.0,15.7957,16.72,0.0,678.4,Tower park pond,pond,10,0,0,0,Anna Nagar 3rd Avenue,secondary,13.092281695238094,80.21826197619048,POINT (80.218262 13.092282)
road-1300448237,1300448237,edge-1300448237-342790322-342790262,node-342790322,node-342790262,2,339.63,2016-12-12,Cyclone Vardah,66.5,190.0,18.9,0.2669,2.3,985.4,14.0,10.5305,16.31,0.0,500.3,Porur Pond,pond,8,0,0,0,Arcot Road,primary,13.038123345454546,80.16362338181818,POINT (80.163623 13.038123)
road-1300455468,1300455468,edge-1300455468-11925469155-10607444958,node-11925469155,node-10607444958,2,224.17,2016-12-12,Cyclone Vardah,66.5,190.0,7.77,0.3513,-1.03,514.8,28.0,21.0609,17.0,0.0,444.0,Virupatcheshwarer Temple Tank,pond,7,0,0,0,Kamarajar Salai,primary,13.0380727,80.27856628333333,POINT (80.278566 13.038073)
road-1300577960,1300577960,edge-1300577960-10564814005-247973396,node-10564814005,node-247973396,4,206.49,2016-12-12,Cyclone Vardah,66.5,190.0,10.72,0.3513,1.32,492.3,28.0,21.0609,17.0,0.0,376.4,Madhava Perumal Temple Tank,pond,4,0,0,0,Kutchery Road,secondary,13.034484825,80.27282425,POINT (80.272824 13.034485)
road-1300653477,1300653477,edge-1300653477-342746843-342746911,node-342746843,node-342746911,4,351.87,2016-12-12,Cyclone Vardah,66.5,190.0,15.73,0.2669,0.33,956.3,17.0,12.787,16.51,0.0,804.7,Krishna Nagar Pond,pond,7,0,0,0,Arcot Road,primary,13.046517681818182,80.19083515454545,POINT (80.190835 13.046518)
road-1300782387,1300782387,edge-1300782387-11484539859-11484539860,node-11484539859,node-11484539860,4,14.05,2016-12-12,Cyclone Vardah,66.5,190.0,17.09,0.1206,-0.71,120.8,12.0,9.0261,16.16,0.0,1221.4,Unnamed Pond (wb-way-30624441),pond,10,0,0,0,Vanagaram - Ambathur - Puzhal Road,primary,13.0614662,80.1515079,POINT (80.151508 13.061466)
road-1300895093,1300895093,edge-1300895093-12049174141-12049174138,node-12049174141,node-12049174138,5,21.31,2016-12-12,Cyclone Vardah,66.5,190.0,12.28,0.2936,1.68,249.7,25.0,18.8044,16.89,0.0,1329.0,Chetpet Lake,lake,31,0,0,0,Unnamed Road,secondary,13.0711756,80.254031825,POINT (80.254032 13.071176)
road-1300895094,1300895094,edge-1300895094-12049174138-12049174144,node-12049174138,node-12049174144,5,27.3,2016-12-12,Cyclone Vardah,66.5,190.0,12.29,0.2936,1.69,260.3,25.0,18.8044,16.89,0.0,1339.1,Chetpet Lake,lake,32,0,0,0,Unnamed Road,secondary_link,13.0711169,80.254108675,POINT (80.254109 13.071117)
road-1300895095,1300895095,edge-1300895095-12049174138-248467716,node-12049174138,node-248467716,5,20.3,2016-12-12,Cyclone Vardah,66.5,190.0,12.28,0.2936,1.68,254.8,25.0,18.8044,16.89,0.0,1334.3,Chetpet Lake,lake,32,0,0,0,Halls Road,secondary,13.071157750000001,80.254077425,POINT (80.254077 13.071158)
road-1301483536,1301483536,edge-1301483536-347531379-7733494764,node-347531379,node-7733494764,4,1170.99,2016-12-12,Cyclone Vardah,66.5,190.0,20.95,0.4122,4.95,50.0,43.0,32.3436,16.54,0.0,1197.2,Unnamed Pond (wb-way-386242730),pond,1,0,0,0,Tirumullaivoyal Road,secondary,13.150333203225806,80.13318038709677,POINT (80.133180 13.150333)
road-1301526051,1301526051,edge-1301526051-4001265349-384508838,node-4001265349,node-384508838,4,76.73,2016-12-12,Cyclone Vardah,66.5,190.0,11.17,0.4322,-0.03,311.4,24.0,18.0522,16.85,0.0,776.8,Unnamed Wetland (wb-way-217722055),wetland,20,0,0,0,Balfour Road,secondary,13.0827806,80.2438951,POINT (80.243895 13.082781)
road-1302262326,1302262326,edge-1302262326-5445207905-5306843095,node-5445207905,node-5306843095,3,297.71,2016-12-12,Cyclone Vardah,66.5,190.0,15.54,0.1286,0.74,667.9,18.0,13.5392,16.56,0.0,1504.0,Thiruvalleswar Temple Pond,pond,20,0,0,0,Jawaharlal Nehru Road (100 Feet Road),primary,13.08868372,80.19847224,POINT (80.198472 13.088684)
road-1303001946,1303001946,edge-1303001946-978588902-1949065381,node-978588902,node-1949065381,4,109.24,2016-12-12,Cyclone Vardah,66.5,190.0,5.39,0.2643,-0.61,742.6,1.0,0.7522,11.59,0.0,295.0,Panichavan Kuttai,pond,25,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.949576650000001,80.238505325,POINT (80.238505 12.949577)
road-1303006610,1303006610,edge-1303006610-12067549678-5189436423,node-12067549678,node-5189436423,4,1035.47,2016-12-12,Cyclone Vardah,66.5,190.0,14.69,0.2067,4.69,352.3,20.0,15.0435,16.67,0.0,1049.2,Unnamed Pond (wb-way-96944715),pond,1,0,0,0,Poonamallee - Kundrathur - Pallavaram Road,primary,12.983959312820513,80.12517543846154,POINT (80.125175 12.983959)
road-1303006611,1303006611,edge-1303006611-256202975-2191940177,node-256202975,node-2191940177,4,282.14,2016-12-12,Cyclone Vardah,66.5,190.0,16.69,0.2067,0.69,853.1,1.0,0.7522,11.31,0.0,643.4,Unnamed Pond (wb-way-96944715),pond,4,0,0,0,Poonamallee - Kundrathur - Pallavaram Road,primary,12.98041056,80.12911288000001,POINT (80.129113 12.980411)
road-1303006613,1303006613,edge-1303006613-1888223398-2191940177,node-1888223398,node-2191940177,4,52.93,2016-12-12,Cyclone Vardah,66.5,190.0,16.46,0.2067,0.46,700.0,1.0,0.7522,11.74,0.0,585.0,Unnamed Pond (wb-way-96944715),pond,4,0,0,0,Poonamallee - Kundrathur - Pallavaram Road,primary,12.982269449999999,80.12931453333333,POINT (80.129315 12.982269)
road-1303006614,1303006614,edge-1303006614-2191940177-1888223398,node-2191940177,node-1888223398,4,52.1,2016-12-12,Cyclone Vardah,66.5,190.0,16.46,0.2067,0.46,701.9,1.0,0.7522,11.74,0.0,587.6,Unnamed Pond (wb-way-96944715),pond,4,0,0,0,Poonamallee - Kundrathur - Pallavaram Road,primary,12.982271633333333,80.12929091666666,POINT (80.129291 12.982272)
road-1303006615,1303006615,edge-1303006615-1888223398-12067549678,node-1888223398,node-12067549678,4,6.35,2016-12-12,Cyclone Vardah,66.5,190.0,16.43,0.2067,0.43,688.7,1.0,0.7522,11.74,0.0,589.1,Unnamed Pond (wb-way-96944715),pond,4,0,0,0,Poonamallee - Kundrathur - Pallavaram Road,primary,12.98249525,80.12927884999999,POINT (80.129279 12.982495)
road-1303180229,1303180229,edge-1303180229-247681993-277435460,node-247681993,node-277435460,5,121.9,2016-12-12,Cyclone Vardah,66.5,190.0,14.87,0.11,1.27,535.9,21.0,15.7957,16.72,244.1755,574.7,Vadapalani Murugan Temple Pond,reservoir,17,0,0,0,Nagerkoyil Sudalaimuthu Krishnan (NSK) Salai,primary,13.05209124,80.21948954,POINT (80.219490 13.052091)
road-1303682143,1303682143,edge-1303682143-964604092-8049513010,node-964604092,node-8049513010,2,291.74,2016-12-12,Cyclone Vardah,66.5,190.0,16.66,0.2538,9.66,620.3,2.0,1.5044,12.96,0.0,287.9,Keelkatalai Lake,lake,3,0,0,0,Pallavaram - Thoraipakkam Road,primary,12.95102946,80.17566814,POINT (80.175668 12.951029)
road-1306082445,1306082445,edge-1306082445-247438022-11431663719,node-247438022,node-11431663719,4,20.49,2016-12-12,Cyclone Vardah,66.5,190.0,7.59,0.2936,-1.21,88.6,28.0,21.0609,17.0,2189.7945,262.1,Unnamed Reservoir (wb-way-217609144),reservoir,14,0,0,0,Unnamed Road,secondary,13.092326366666668,80.2752033,POINT (80.275203 13.092326)
road-1307169389,1307169389,edge-1307169389-12105562231-6816373604,node-12105562231,node-6816373604,6,15.45,2016-12-12,Cyclone Vardah,66.5,190.0,5.39,0.2643,-0.61,614.9,1.0,0.7522,11.59,0.0,342.0,Kannan Kulam,pond,13,0,0,0,Unnamed Road,primary_link,12.949939350000001,80.23542375,POINT (80.235424 12.949939)
road-1307169390,1307169390,edge-1307169390-6816373604-12105562232,node-6816373604,node-12105562232,6,11.85,2016-12-12,Cyclone Vardah,66.5,190.0,5.38,0.2643,-0.62,628.1,1.0,0.7522,11.59,0.0,355.3,Kannan Kulam,pond,13,0,0,0,Unnamed Road,primary_link,12.949819600000001,80.23539604999999,POINT (80.235396 12.949820)
road-1307491535,1307491535,edge-1307491535-276746333-12108250287,node-276746333,node-12108250287,4,1858.34,2016-12-12,Cyclone Vardah,66.5,190.0,16.45,0.3175,0.45,386.2,1.0,0.7522,11.74,0.0,1404.1,Unnamed Wetland (wb-way-1306724752),wetland,4,0,0,0,Vanagaram - Ambathur - Puzhal Road,primary,13.155195225,80.1957260875,POINT (80.195726 13.155195)
road-1307491536,1307491536,edge-1307491536-12108250287-10228235210,node-12108250287,node-10228235210,4,448.75,2016-12-12,Cyclone Vardah,66.5,190.0,16.76,0.3175,6.76,286.4,1.0,0.7522,11.74,429.0949,889.8,Unnamed Wetland (wb-way-1306724752),wetland,3,0,0,0,Unnamed Road,primary,13.15141999090909,80.19230066363637,POINT (80.192301 13.151420)
road-1307491537,1307491537,edge-1307491537-12108250286-12108250287,node-12108250286,node-12108250287,4,34.08,2016-12-12,Cyclone Vardah,66.5,190.0,16.4,0.3175,6.4,335.5,73.0,54.9089,17.07,0.0,745.2,Unnamed Wetland (wb-way-1306724752),wetland,2,0,0,0,Unnamed Road,primary,13.1502858,80.1908324,POINT (80.190832 13.150286)
road-1307945722,1307945722,edge-1307945722-3208163484-3886149732,node-3208163484,node-3886149732,2,196.07,2016-12-12,Cyclone Vardah,66.5,190.0,16.84,0.254,1.84,231.8,1.0,0.7522,12.84,0.0,223.8,Unnamed Wetland (wb-way-1534683723),wetland,17,0,0,0,Vanagaram - Ambathur - Puzhal Road,primary,13.136453866666667,80.17666592222223,POINT (80.176666 13.136454)
road-1307945723,1307945723,edge-1307945723-12112457471-10228235170,node-12112457471,node-10228235170,2,172.88,2016-12-12,Cyclone Vardah,66.5,190.0,16.97,0.254,1.97,260.2,1.0,0.7522,12.84,0.0,249.6,Unnamed Wetland (wb-way-1534683723),wetland,18,0,0,0,Unnamed Road,primary,13.13624686,80.176378,POINT (80.176378 13.136247)
road-1308546190,1308546190,edge-1308546190-5461664857-12117947877,node-5461664857,node-12117947877,2,10.17,2016-12-12,Cyclone Vardah,66.5,190.0,12.12,0.3175,0.12,340.6,1.0,0.7522,11.24,1831.2877,1074.9,Retteri Lake,lake,17,0,0,0,Unnamed Road,secondary_link,13.150017649999999,80.20429295,POINT (80.204293 13.150018)
road-1308794742,1308794742,edge-1308794742-9682211479-384600365,node-9682211479,node-384600365,4,17.96,2016-12-12,Cyclone Vardah,66.5,190.0,13.02,0.1216,3.02,967.8,26.0,19.5566,16.93,0.0,865.3,Balasubramani Temple Tank,pond,30,0,0,0,Musiri Subramanium Road,secondary,13.03888705,80.25729895,POINT (80.257299 13.038887)
road-1308794743,1308794743,edge-1308794743-247688167-384600365,node-247688167,node-384600365,4,12.46,2016-12-12,Cyclone Vardah,66.5,190.0,13.02,0.1216,3.02,962.0,26.0,19.5566,16.93,0.0,877.3,Balasubramani Temple Tank,pond,31,0,0,0,Unnamed Road,secondary,13.038909050000001,80.25740880000001,POINT (80.257409 13.038909)
road-1308816938,1308816938,edge-1308816938-10227936149-12478019975,node-10227936149,node-12478019975,4,445.7,2016-12-12,Cyclone Vardah,66.5,190.0,12.89,0.2936,2.29,113.5,25.0,18.8044,16.89,452.0869,1270.1,Unnamed Reservoir (wb-way-217688012),reservoir,30,0,0,0,Greams Road,secondary,13.064959007142857,80.25464298571428,POINT (80.254643 13.064959)
road-1308955101,1308955101,edge-1308955101-3672851071-2800814662,node-3672851071,node-2800814662,2,11.56,2016-12-12,Cyclone Vardah,66.5,190.0,14.05,0.11,1.65,181.0,22.0,16.5479,16.76,0.0,418.3,Unnamed Pond (wb-way-112869306),pond,16,2,0,0,Nelson Manickam Road,secondary,13.066556250000001,80.23134675,POINT (80.231347 13.066556)
road-1308977400,1308977400,edge-1308977400-290650289-2272263335,node-290650289,node-2272263335,4,9.09,2016-12-12,Cyclone Vardah,66.5,190.0,11.52,0.4322,-3.48,448.1,1.0,0.7522,12.43,247.0664,49.4,Unnamed Pond (wb-way-217920747),pond,11,0,0,0,9th Street,secondary,13.111034799999999,80.2266104,POINT (80.226610 13.111035)
road-1308977402,1308977402,edge-1308977402-2272263335-9679839181,node-2272263335,node-9679839181,4,10.15,2016-12-12,Cyclone Vardah,66.5,190.0,11.52,0.4322,-3.48,452.1,1.0,0.7522,12.43,247.0664,51.5,Unnamed Pond (wb-way-217920747),pond,12,0,0,0,9th Street,secondary,13.1110493,80.22657085,POINT (80.226571 13.111049)
road-1308993345,1308993345,edge-1308993345-309178263-11939180171,node-309178263,node-11939180171,2,13.54,2016-12-12,Cyclone Vardah,66.5,190.0,10.84,0.3513,1.44,160.3,27.0,20.3088,16.97,52.4556,588.8,Unnamed Reservoir (wb-way-211774108),reservoir,27,0,0,0,Anna Salai (Mount Road),primary,13.065795600000001,80.26751335,POINT (80.267513 13.065796)
road-1308994910,1308994910,edge-1308994910-12121878790-12121878791,node-12121878790,node-12121878791,2,8.87,2016-12-12,Cyclone Vardah,66.5,190.0,7.57,0.2936,-1.23,18.0,28.0,21.0609,17.0,2189.7945,332.9,Unnamed Reservoir (wb-way-217609144),reservoir,16,0,0,0,Unnamed Road,secondary_link,13.09250635,80.27455599999999,POINT (80.274556 13.092506)
road-1309008528,1309008528,edge-1309008528-294094164-3926108702,node-294094164,node-3926108702,4,26.33,2016-12-12,Cyclone Vardah,66.5,190.0,8.0,0.1342,-4.0,1024.1,4.0,3.0087,14.16,0.0,83.1,Unnamed Pond (wb-way-1540976879),pond,3,0,0,0,Unnamed Road,secondary,13.15059545,80.241788,POINT (80.241788 13.150595)
road-1309188112,1309188112,edge-1309188112-12123477279-12123477284,node-12123477279,node-12123477284,1,19.07,2016-12-12,Cyclone Vardah,66.5,190.0,5.18,0.3513,-3.62,138.0,29.0,21.8131,17.04,0.0,445.5,Parthasarathy Temple Pond,pond,6,0,0,0,Unnamed Road,secondary_link,13.05046925,80.2801294,POINT (80.280129 13.050469)
road-1309199927,1309199927,edge-1309199927-30051249-12123541764,node-30051249,node-12123541764,3,9.96,2016-12-12,Cyclone Vardah,66.5,190.0,11.16,0.1342,-0.04,675.3,25.0,18.8044,16.89,0.0,1056.3,Balasubramani Temple Tank,pond,16,0,0,0,TTK Road,secondary,13.0288227,80.2497942,POINT (80.249794 13.028823)
road-1309215138,1309215138,edge-1309215138-331888109-12123666613,node-331888109,node-12123666613,2,29.19,2016-12-12,Cyclone Vardah,66.5,190.0,24.78,0.2986,-12.22,576.8,1.0,0.7522,11.74,0.0,766.6,Unnamed Reservoir (wb-way-30118530),reservoir,11,0,0,0,MIT Flyover Ramp,trunk_link,12.94941595,80.1384189,POINT (80.138419 12.949416)
road-1309220933,1309220933,edge-1309220933-276519905-9580765115,node-276519905,node-9580765115,4,5.66,2016-12-12,Cyclone Vardah,66.5,190.0,4.84,0.1649,2.84,427.1,83.0,62.4306,18.09,0.0,668.3,Railway Pond 2,wetland,9,0,0,0,Chennai - Ennore Road,primary,13.1857858,80.30314463333333,POINT (80.303145 13.185786)
road-1309249045,1309249045,edge-1309249045-254497368-254491187,node-254497368,node-254491187,4,41.09,2016-12-12,Cyclone Vardah,66.5,190.0,8.95,0.2936,-1.05,343.6,26.0,19.5566,16.93,1674.488,542.0,Kandasamy Koil Tank,reservoir,7,0,0,0,Perambur Barracks Salai,secondary,13.0906787,80.2586781,POINT (80.258678 13.090679)
road-1309267620,1309267620,edge-1309267620-12067412557-310504041,node-12067412557,node-310504041,2,8.24,2016-12-12,Cyclone Vardah,66.5,190.0,10.41,0.194,1.01,130.2,27.0,20.3088,16.97,5350.2987,284.5,Unnamed Pond (wb-way-111767112),pond,6,0,0,0,DGS Dhinakaran Road,primary,13.018979550000001,80.2674275,POINT (80.267427 13.018980)
road-1309267621,1309267621,edge-1309267621-264040311-12067412556,node-264040311,node-12067412556,2,9.7,2016-12-12,Cyclone Vardah,66.5,190.0,10.4,0.194,1.0,140.1,27.0,20.3088,16.97,3529.5535,282.0,Unnamed Pond (wb-way-111767112),pond,6,0,0,0,DGS Dhinakaran Road,primary,13.01890925,80.2674841,POINT (80.267484 13.018909)
road-1309267623,1309267623,edge-1309267623-2188756795-310503318,node-2188756795,node-310503318,4,498.73,2016-12-12,Cyclone Vardah,66.5,190.0,10.47,0.194,1.07,89.6,27.0,20.3088,16.97,3529.5535,215.8,Unnamed Pond (wb-way-111767112),pond,13,0,0,0,DGS Dhinakaran Road,primary,13.018798185714287,80.26540080714287,POINT (80.265401 13.018798)
road-1309299238,1309299238,edge-1309299238-10183032523-2166981270,node-10183032523,node-2166981270,4,330.06,2016-12-12,Cyclone Vardah,66.5,190.0,10.71,0.4322,-4.29,411.9,2.0,1.5044,13.18,247.0664,466.3,Unnamed Reservoir (wb-way-217940545),reservoir,9,0,0,0,Paper Mills Road,secondary,13.114180753846153,80.23453963846154,POINT (80.234540 13.114181)
road-1309299240,1309299240,edge-1309299240-276517798-2272401244,node-276517798,node-2272401244,4,339.36,2016-12-12,Cyclone Vardah,66.5,190.0,11.01,0.4322,-3.99,533.3,1.0,0.7522,12.43,247.0664,570.1,Unnamed Reservoir (wb-way-217940545),reservoir,11,0,0,0,Paper Mills Road,secondary,13.11673895,80.23051225,POINT (80.230512 13.116739)
road-1309309587,1309309587,edge-1309309587-12124205154-256606639,node-12124205154,node-256606639,2,34.97,2016-12-12,Cyclone Vardah,66.5,190.0,16.66,0.2669,1.86,879.7,18.0,13.5392,16.56,0.0,337.9,Unnamed Pond (wb-way-355667734),pond,4,0,0,0,Anna Main Road,secondary,13.037817350000001,80.1927918,POINT (80.192792 13.037817)
road-1309309588,1309309588,edge-1309309588-256606636-12124205154,node-256606636,node-12124205154,2,9.13,2016-12-12,Cyclone Vardah,66.5,190.0,16.68,0.2669,1.88,860.6,18.0,13.5392,16.56,0.0,322.2,Unnamed Pond (wb-way-355667734),pond,4,0,0,0,Anna Main Road,secondary,13.03766195,80.19287175,POINT (80.192872 13.037662)
road-1309309590,1309309590,edge-1309309590-256606639-12124205157,node-256606639,node-12124205157,4,36.74,2016-12-12,Cyclone Vardah,66.5,190.0,16.65,0.2669,1.85,912.7,18.0,13.5392,16.56,0.0,375.9,Unnamed Pond (wb-way-355667734),pond,4,0,0,0,Munusamy Salai,secondary,13.038165633333334,80.19276933333333,POINT (80.192769 13.038166)
road-1309309591,1309309591,edge-1309309591-12124205157-12124205155,node-12124205157,node-12124205155,4,35.25,2016-12-12,Cyclone Vardah,66.5,190.0,16.65,0.2669,1.85,909.8,18.0,13.5392,16.56,0.0,376.9,Unnamed Pond (wb-way-355667734),pond,4,0,0,0,Anna Main Road,secondary,13.038168333333333,80.1928199,POINT (80.192820 13.038168)
road-1309322626,1309322626,edge-1309322626-9189427499-6590472098,node-9189427499,node-6590472098,2,31.53,2016-12-12,Cyclone Vardah,66.5,190.0,11.38,0.4322,-0.42,172.2,23.0,17.3001,16.81,1632.2202,841.4,Unnamed Basin (wb-way-554923682),basin,11,0,0,0,Unnamed Road,secondary,13.0834854,80.238444,POINT (80.238444 13.083485)
road-1309322627,1309322627,edge-1309322627-252299870-12124272231,node-252299870,node-12124272231,2,29.59,2016-12-12,Cyclone Vardah,66.5,190.0,11.38,0.4322,-0.42,181.9,23.0,17.3001,16.81,1632.2202,850.5,Unnamed Basin (wb-way-554923682),basin,11,0,0,0,Kilpauk Garden Road,secondary,13.0833979,80.23844174999999,POINT (80.238442 13.083398)
road-1309524286,1309524286,edge-1309524286-2186539359-1937584311,node-2186539359,node-1937584311,2,19.39,2016-12-12,Cyclone Vardah,66.5,190.0,22.56,0.3383,1.56,1452.1,1.0,0.7522,11.68,0.0,332.9,Unnamed Pond (wb-way-1548870918),pond,6,0,0,0,Major Mukund Varadharajan Salai,primary,12.922779,80.15179330000001,POINT (80.151793 12.922779)
