edge_id,osm_way_id,start_node_id,end_node_id,name,highway,length_m,lanes,oneway,node_count,start_lat,start_lon,end_lat,end_lon
edge-724220829-2188756983-5406601848,724220829,node-2188756983,node-5406601848,Santhome High Road,primary,183.18,,yes,2,13.022825,80.2722103,13.0238233,80.2735553
edge-725071412-6799326136-268789823,725071412,node-6799326136,node-268789823,Gandhi Mandapam Flyover,primary,18.28,1,yes,2,13.0066016,80.2428757,13.0066507,80.2427147
edge-725256819-6776243014-9929183741,725256819,node-6776243014,node-9929183741,Chennai - Tiruttani - Renigunta Road,primary,1399.63,2,yes,37,13.1075582,80.1523468,13.1014995,80.1619355
edge-725256820-6801311085-6776243042,725256820,node-6801311085,node-6776243042,Chennai - Tiruttani - Renigunta Road,primary,18.88,2,yes,2,13.1088313,80.1522891,13.1086616,80.1522837
edge-725256822-6801311086-6801311087,725256822,node-6801311086,node-6801311087,Chennai - Tiruttani - Renigunta Road,primary,17.22,2,yes,2,13.1086569,80.1522206,13.1088117,80.152216
edge-725264957-6801367435-277391470,725264957,node-6801367435,node-277391470,Valluvar Road,secondary,42.19,,no,2,13.0241328,80.1830844,13.0245122,80.1830853
edge-725264958-12701705712-6801367435,725264958,node-12701705712,node-6801367435,Valluvar Road,secondary,355.37,,no,13,13.0216876,80.1834525,13.0241328,80.1830844
edge-726099241-7027588123-13991726717,726099241,node-7027588123,node-13991726717,Dr Ambedkar Road,secondary,364.11,,yes,7,13.0467597,80.2187458,13.0438214,80.2173705
edge-726604160-300195061-300195062,726604160,node-300195061,node-300195062,Tambaram Eastern Bypass Road,primary,2391.59,3,yes,49,12.8909567,80.1408201,12.912343,80.1431397
edge-726604161-3252304956-2185139167,726604161,node-3252304956,node-2185139167,Tambaram Eastern Bypass Road,primary,1858.89,3,yes,37,12.9123733,80.1432748,12.8957484,80.1415013
edge-727349006-6816373603-6816373602,727349006,node-6816373603,node-6816373602,Unnamed Road,primary_link,11.11,,no,2,12.9496391,80.2363159,12.9497375,80.2363336
edge-727357503-6816422674-6776288682,727357503,node-6816422674,node-6776288682,Konnur High Road,secondary,63.65,,yes,2,13.1037051,80.2030665,13.1037999,80.2036461
edge-727390155-6816790401-11773348037,727390155,node-6816790401,node-11773348037,Unnamed Road,primary_link,49.27,,yes,6,13.0066597,80.2476619,13.0063126,80.2473915
edge-727734261-30037904-2489157876,727734261,node-30037904,node-2489157876,Swami Sivananda Salai,secondary,21.0,,yes,2,13.0717936,80.2743746,13.0716919,80.274538
edge-727734262-243325391-309061751,727734262,node-243325391,node-309061751,Unnamed Road,primary_link,83.99,,yes,8,13.0722422,80.2739583,13.0720436,80.274623
edge-727734263-2489157872-30037903,727734263,node-2489157872,node-30037903,Deputy Mayor Kabalamurthy Road,secondary,21.89,,yes,2,13.0715696,80.2744964,13.0716541,80.2743139
edge-744238791-14107300740-280086989,744238791,node-14107300740,node-280086989,Station Road,primary,437.83,,yes,11,13.0014719,80.2005047,12.9975496,80.2006619
edge-744242550-6965532360-6965532354,744242550,node-6965532360,node-6965532354,Unnamed Road,primary_link,81.96,,yes,7,13.0624721,80.2626935,13.0624886,80.2634065
edge-744524364-6968051461-6968051463,744524364,node-6968051461,node-6968051463,General Patters Road,secondary,21.77,,yes,3,13.0654903,80.2676323,13.0656647,80.2675441
edge-750329223-416838241-1183430695,750329223,node-416838241,node-1183430695,Unnamed Road,secondary,58.56,,yes,4,12.9818778,80.2527726,12.9813518,80.2527919
edge-750615117-7018332109-7018332108,750615117,node-7018332109,node-7018332108,Unnamed Road,primary_link,8.09,,no,2,12.9297803,80.2315759,12.9297592,80.2316473
edge-751462335-11041646169-7025092841,751462335,node-11041646169,node-7025092841,Vanagaram - Ambathur - Puzhal Road,primary,701.04,2,yes,20,13.1316785,80.1628048,13.1321445,80.1692411
edge-751462336-2246483695-402578213,751462336,node-2246483695,node-402578213,Vanagaram - Ambathur - Puzhal Road,primary,690.76,2,yes,20,13.1320547,80.1692364,13.1315989,80.1628935
edge-751462337-402352504-276746153,751462337,node-402352504,node-276746153,Vanagaram - Ambathur - Puzhal Road,primary,440.99,3,yes,20,13.1329412,80.17363,13.1320551,80.1698905
edge-752130032-925215921-7030633180,752130032,node-925215921,node-7030633180,Nolambur Main road,secondary,74.4,1,yes,4,13.0816033,80.1668227,13.0813892,80.1661721
edge-752130033-12704032779-7823213699,752130033,node-12704032779,node-7823213699,Unnamed Road,secondary,771.42,,yes,13,13.0814722,80.1661985,13.0834945,80.1730105
edge-752130034-276612093-925215921,752130034,node-276612093,node-925215921,Ramalingam saalai,secondary,441.5,1,yes,7,13.0827407,80.1707278,13.0816033,80.1668227
edge-752178025-11495672532-10696417358,752178025,node-11495672532,node-10696417358,Halls Road,secondary,76.12,,yes,2,13.0752085,80.2580748,13.0747226,80.2575798
edge-753184067-7803206459-7037576145,753184067,node-7803206459,node-7037576145,East avenue Road,secondary,7.66,2,yes,2,13.0997126,80.186602,13.0997802,80.1865885
edge-753876837-12121986608-13855405773,753876837,node-12121986608,node-13855405773,Unnamed Road,primary,4.14,,no,2,13.1085876,80.2441126,13.108612,80.2441415
edge-753876838-2272421683-7018453427,753876838,node-2272421683,node-7018453427,Unnamed Road,primary,198.46,,yes,6,13.1086934,80.2423005,13.1086054,80.244046
edge-754126013-7045299708-7045299707,754126013,node-7045299708,node-7045299707,Unnamed Road,primary_link,10.85,,no,2,12.8988985,80.2412538,12.8988024,80.2412366
edge-754131103-7045350481-7045350480,754131103,node-7045350481,node-7045350480,Unnamed Road,primary_link,26.4,,yes,2,13.1311238,80.2144,13.1309105,80.214507
edge-754186157-7045917745-12759223284,754186157,node-7045917745,node-12759223284,Unnamed Road,trunk_link,99.51,,yes,2,13.1111586,80.1637569,13.11027,80.1636482
edge-754186158-12759223285-276608314,754186158,node-12759223285,node-276608314,Unnamed Road,trunk_link,98.37,,yes,2,13.1102872,80.1635613,13.1111659,80.1636667
edge-754775542-7050844239-9503893542,754775542,node-7050844239,node-9503893542,Santhome High Road,primary,246.54,,yes,8,13.0240671,80.2738735,13.0258793,80.275088
edge-754775543-30237410-30237413,754775543,node-30237410,node-30237413,Santhome High Road,primary,246.76,,yes,7,13.0258557,80.2752027,13.0240343,80.2739707
edge-754823334-254497987-254491199,754823334,node-254497987,node-254491199,Strahans Road,secondary,138.35,,yes,5,13.0971437,80.2605066,13.0973747,80.2592517
edge-754823335-254497987-254497284,754823335,node-254497987,node-254497284,Strahans Road,secondary,255.95,,no,12,13.0971437,80.2605066,13.0971913,80.262432
edge-754823336-11026309688-11026309697,754823336,node-11026309688,node-11026309697,Ambedkar Kalloori Salai,secondary,471.91,2,yes,18,13.1063601,80.2607865,13.1022184,80.2604452
edge-755813093-1391029243-7059352508,755813093,node-1391029243,node-7059352508,Vanagaram - Ambathur - Puzhal Road,primary,1041.79,2,yes,33,13.122705,80.1484356,13.1286369,80.1555618
edge-755813094-402578213-11778006140,755813094,node-402578213,node-11778006140,Vanagaram - Ambathur - Puzhal Road,primary,480.45,2,yes,10,13.1315989,80.1628935,13.1304434,80.1586451
edge-760156883-7101220995-1676204899,760156883,node-7101220995,node-1676204899,Unnamed Road,primary_link,55.66,,yes,6,12.9883249,80.251317,12.9879526,80.2516363
edge-760161371-247688167-247688147,760161371,node-247688167,node-247688147,Unnamed Road,secondary_link,22.05,,yes,3,13.0389562,80.2574399,13.038823,80.2575875
edge-760457094-13805464014-1470541329,760457094,node-13805464014,node-1470541329,Major Mukund Varadharajan Salai,primary,3036.09,2,yes,54,12.9225494,80.1473002,12.9233757,80.1193194
edge-760457096-1937587122-1937587128,760457096,node-1937587122,node-1937587128,Major Mukund Varadharajan Salai,primary,1582.97,2,yes,27,12.9229768,80.1278462,12.9225079,80.1424396
edge-760471615-10697629276-2197215572,760471615,node-10697629276,node-2197215572,Unnamed Road,secondary,35.08,,yes,3,13.0407248,80.2318586,13.0410175,80.231975
edge-760471616-250363934-5733272648,760471616,node-250363934,node-5733272648,Doraiswamy Road,secondary,83.0,,yes,4,13.0407379,80.2310377,13.0408825,80.2302861
edge-760486049-2214509243-247691288,760486049,node-2214509243,node-247691288,Wallajah Road,secondary,12.39,,yes,2,13.0647211,80.2783934,13.0647735,80.2782924
edge-760727527-2001025757-2197202984,760727527,node-2001025757,node-2197202984,Sir Thyagaraya Road,secondary,25.61,3,yes,3,13.0403971,80.240288,13.0404293,80.2405137
edge-761019898-311311547-12157558039,761019898,node-311311547,node-12157558039,Old Jail Road,primary,220.95,,yes,6,13.1050917,80.2840465,13.105382,80.2820369
edge-761019899-10703708814-311311547,761019899,node-10703708814,node-311311547,Old Jail Road,primary,248.02,,no,7,13.104569,80.2862631,13.1050917,80.2840465
edge-761161026-978534779-978534822,761161026,node-978534779,node-978534822,Unnamed Road,primary_link,21.01,,no,2,12.9866238,80.1957262,12.9866859,80.1959093
edge-761177260-12696823689-313026024,761177260,node-12696823689,node-313026024,Mount - Poonamallee - Avadi Road,primary,1062.8,,yes,19,13.0245148,80.1773214,13.0292446,80.1687968
edge-761215822-7111954112-9368672356,761215822,node-7111954112,node-9368672356,Velachery Main Road,secondary,65.99,,yes,3,12.9914896,80.2196713,12.9910125,80.2200334
edge-761215824-7111954112-249112798,761215824,node-7111954112,node-249112798,Velachery Bypass Road,primary,7.42,,yes,2,12.9914896,80.2196713,12.9914386,80.2196271
edge-761221669-7112006163-7112006162,761221669,node-7112006163,node-7112006162,Unnamed Road,primary_link,70.63,,yes,6,13.0657719,80.2432111,13.0662234,80.2436145
edge-767936890-7170102963-7170102957,767936890,node-7170102963,node-7170102957,East Coast Road,primary,1056.21,2,yes,26,12.8971781,80.2473747,12.8879243,80.245538
edge-768139894-7171991224-276609002,768139894,node-7171991224,node-276609002,Unnamed Road,secondary,1149.79,,yes,22,13.1084519,80.1796643,13.1094113,80.1690944
edge-768139895-7171991223-7171991224,768139895,node-7171991223,node-7171991224,Unnamed Road,secondary,25.11,,yes,2,13.108429,80.179895,13.1084519,80.1796643
edge-768139896-276609003-331293033,768139896,node-276609003,node-331293033,Unnamed Road,secondary,979.74,,yes,18,13.1093558,80.1675944,13.1087688,80.176581
edge-771562013-7202730346-7202730347,771562013,node-7202730346,node-7202730347,Unnamed Road,secondary_link,6.95,2,no,2,13.0819376,80.1677799,13.0818793,80.167803
edge-793704827-7412932325-247438770,793704827,node-7412932325,node-247438770,Netaji Subhash Chandra Bose Road,secondary,31.01,,yes,2,13.0883365,80.2838631,13.0883156,80.2835776
edge-793704828-966544148-4428682178,793704828,node-966544148,node-4428682178,General Hospital Road,primary,10.23,,yes,2,13.0816211,80.2751566,13.081602,80.2750642
edge-793704829-259686145-2216437902,793704829,node-259686145,node-2216437902,Royapettah High Road,secondary,431.01,1,yes,16,13.0523599,80.2638228,13.0489866,80.2649266
edge-793704830-384600347-247687820,793704830,node-384600347,node-247687820,Alwarpet Flyover,secondary,289.81,,yes,9,13.0380885,80.2567322,13.0355274,80.2569984
edge-793704831-2212827519-268789820,793704831,node-2212827519,node-268789820,Gandhi Mandapam Road,secondary,16.38,,yes,2,13.0069116,80.2403241,13.0067658,80.2403023
edge-793704832-2212827519-671200715,793704832,node-2212827519,node-671200715,Sardar Patel Road,primary,34.03,2,yes,2,13.0069116,80.2403241,13.0068528,80.2406323
edge-793704833-11041723930-6074258026,793704833,node-11041723930,node-6074258026,Rajiv Gandhi Salai,primary,1197.02,3,yes,28,12.9736507,80.2504409,12.9635279,80.2467479
edge-795471462-257532684-310102870,795471462,node-257532684,node-310102870,Sardar Patel Road,primary,477.12,2,yes,6,13.0067102,80.2428614,13.0067702,80.2472648
edge-795471463-246823992-996580354,795471463,node-246823992,node-996580354,Pasumpon Muthuramalingar Thevar Salai,secondary,11.97,,yes,2,13.0295538,80.2457626,13.0295607,80.2456523
edge-812589575-278751951-12157435011,812589575,node-278751951,node-12157435011,Madhavaram Flyover,primary,446.15,,yes,4,13.1451544,80.2203354,13.148861,80.2219122
edge-812678993-735219363-7590634897,812678993,node-735219363,node-7590634897,Ambattur Ramp,trunk_link,122.34,2,yes,8,13.0613034,80.160504,13.0604926,80.160104
edge-812678994-7590634899-735219201,812678994,node-7590634899,node-735219201,Poonamallee Exit,trunk_link,102.19,2,yes,10,13.060624,80.1621665,13.0612711,80.1617392
edge-812679965-304920837-304920838,812679965,node-304920837,node-304920838,Kathipara Interchange Flyover,trunk,17.39,,yes,2,13.0051056,80.2014951,13.0049681,80.2014186
edge-812679966-256124455-256039892,812679966,node-256124455,node-256039892,Kathipara Interchange Flyover,primary,442.77,,yes,10,13.0122444,80.20395,13.008284,80.2038377
edge-812679967-256039892-256039877,812679967,node-256039892,node-256039877,Kathipara Interchange Flyover,primary,132.82,,yes,6,13.008284,80.2038377,13.007102,80.2037145
edge-817536016-7822510374-7812194726,817536016,node-7822510374,node-7812194726,Chennai - Tiruttani - Renigunta Road,primary,2260.66,2,yes,59,13.1304851,80.136236,13.1251941,80.1174762
edge-822593939-7837970210-259183482,822593939,node-7837970210,node-259183482,General Hospital Road,primary,154.25,3,yes,4,13.0815952,80.2747988,13.0814038,80.2733909
edge-822593941-7680692821-4428682179,822593941,node-7680692821,node-4428682179,General Hospital Road,primary,28.74,,yes,2,13.0816988,80.2747888,13.0817081,80.275054
edge-822593942-4428682178-7837970210,822593942,node-4428682178,node-7837970210,General Hospital Road,primary,28.76,,yes,2,13.081602,80.2750642,13.0815952,80.2747988
edge-827245019-7723112868-1184327448,827245019,node-7723112868,node-1184327448,Grand Northern Trunk Road (Old NH5),primary,312.1,,yes,11,13.1862492,80.1902142,13.1842363,80.1920561
edge-827246822-7805429421-7805429422,827246822,node-7805429421,node-7805429422,Grand Northern Trunk Road (Old NH5),primary,13.64,,yes,2,13.1968328,80.1813745,13.1967233,80.1813177
edge-827246823-7723151041-7723112866,827246823,node-7723151041,node-7723112866,Grand Northern Trunk Road (Old NH5),primary,1021.73,,yes,31,13.1941742,80.1833606,13.1873919,80.1897007
edge-828120787-7731022470-12126280748,828120787,node-7731022470,node-12126280748,Chennai - Ennore Expressway Road,primary,2671.64,,yes,80,13.1626059,80.3064479,13.1840619,80.3165258
edge-828411838-7733494763-277583521,828411838,node-7733494763,node-277583521,Unnamed Road,secondary,1249.6,,no,31,13.1547182,80.1335531,13.1623617,80.1296044
edge-828411839-7733494764-7733494763,828411839,node-7733494764,node-7733494763,Unnamed Road,secondary,32.76,,no,2,13.1544492,80.1334298,13.1547182,80.1335531
edge-830789702-282004004-7757024554,830789702,node-282004004,node-7757024554,Thiruvottriyur – Ponneri – Panchetty Road,primary,411.29,,yes,7,13.1539415,80.282927,13.1537719,80.2791751
edge-830789703-7757024513-7757004471,830789703,node-7757024513,node-7757004471,Unnamed Road,primary_link,8.22,,no,2,13.1643173,80.2698933,13.1643626,80.2698333
edge-830789704-7757004473-7757004472,830789704,node-7757004473,node-7757004472,Unnamed Road,primary_link,7.0,,no,2,13.1537896,80.2774537,13.1538524,80.2774577
edge-830789705-339986190-7757024546,830789705,node-339986190,node-7757024546,Thiruvottriyur – Ponneri – Panchetty Road,primary,2956.28,,yes,61,13.1769523,80.2703039,13.1540604,80.2750768
edge-833439136-9748317762-1184362594,833439136,node-9748317762,node-1184362594,Thiruvottriyur – Ponneri – Panchetty Road,primary,3140.12,,yes,60,13.2088899,80.2709992,13.1807736,80.2700652
edge-833480713-7780604137-7780604136,833480713,node-7780604137,node-7780604136,Unnamed Road,primary_link,8.07,,no,2,12.8842757,80.2453386,12.8842625,80.2454118
edge-833828139-30142992-5793660975,833828139,node-30142992,node-5793660975,Unnamed Road,primary_link,6.45,,no,2,12.9145818,80.2504002,12.9145879,80.250341
edge-834623262-7791116277-7791116212,834623262,node-7791116277,node-7791116212,Kodambakkam – Sriperumbudur Road,primary,2937.77,,yes,93,13.0049638,80.1046621,13.0115742,80.1272807
edge-834623263-3926714847-3870703177,834623263,node-3926714847,node-3870703177,Kodambakkam – Sriperumbudur Road,primary,2935.37,,yes,101,13.01151,80.1272746,13.0048954,80.1046831
edge-834887215-7793322262-7793322259,834887215,node-7793322262,node-7793322259,Unnamed Road,primary_link,37.74,,yes,5,13.1744989,80.2384729,13.1743864,80.2387913
edge-834887216-7793322267-7793322263,834887216,node-7793322267,node-7793322263,Unnamed Road,primary_link,30.96,,yes,5,13.1742007,80.2383242,13.1744231,80.2384873
edge-834887220-7793322268-7793322269,834887220,node-7793322268,node-7793322269,Unnamed Road,primary_link,24.41,,yes,2,13.1739968,80.2386229,13.1740963,80.2384219
edge-834887221-7793322270-7793322271,834887221,node-7793322270,node-7793322271,Unnamed Road,primary_link,35.65,,yes,2,13.1742086,80.2386625,13.1738883,80.238677
edge-834912604-3905370496-3905370495,834912604,node-3905370496,node-3905370495,Madhavaram - Red Hills Road,primary,72.32,,yes,2,13.1697081,80.2217237,13.1702489,80.2213526
edge-835005958-7794274407-7045917741,835005958,node-7794274407,node-7045917741,Unnamed Road,trunk_link,78.37,,yes,3,13.1150883,80.1640904,13.1157827,80.1640766
edge-835005959-402304008-7794274407,835005959,node-402304008,node-7794274407,Unnamed Road,trunk_link,326.91,,yes,3,13.1121645,80.1637774,13.1150883,80.1640904
edge-835007221-11303696504-7045917745,835007221,node-11303696504,node-7045917745,Unnamed Road,trunk_link,111.37,,yes,3,13.1121555,80.1638553,13.1111586,80.1637569
edge-835007223-7794274660-11303696504,835007223,node-7794274660,node-11303696504,Unnamed Road,trunk_link,328.15,,yes,3,13.115092,80.1641546,13.1121555,80.1638553
